date,route_id,step,latitude,longitude,heading,speed,wind_dir,wind_speed,target_heading,target_speed
20250523,20250523_07,0,38.48783353073544,2.1690760000000004,49.37721737824489,6.431298055239069,98.0,17.9,49.37721737824489,6.431298055239069
20250523,20250523_07,1,38.54415952873096,2.2530760000000005,49.37721737824489,6.567364680324249,99.0,18.1,49.377366553783645,6.567364680324249
20250523,20250523_07,2,38.60044108555083,2.337076,49.377366553783645,6.830051766396968,101.0,18.0,49.377515719092685,6.830051766396968
20250523,20250523_07,3,38.65667818239841,2.421076,49.377515719092685,6.689936288292678,100.0,17.6,49.377664873221875,6.689936288292678
20250523,20250523_07,4,38.71287080066479,2.5050760000000003,49.377664873221875,6.686022564300822,100.0,17.4,49.3778140151947,6.686022564300822
20250523,20250523_07,5,38.76901892192847,2.5890760000000004,49.3778140151947,6.810137939075362,101.0,17.0,49.377963144035164,6.810137939075362
20250523,20250523_07,6,38.82512252795502,2.6730760000000005,49.377963144035164,6.540546511118803,99.0,16.7,49.378112258801025,6.540546511118803
20250523,20250523_07,7,38.8811816006967,2.7570760000000005,49.378112258801025,6.401238898838189,98.0,16.3,49.37826135851799,6.401238898838189
20250523,20250523_07,8,38.93719612229215,2.8410760000000006,49.37826135851799,6.103393671428367,96.0,15.5,49.378410442265874,6.103393671428367
20250523,20250523_07,9,38.99316607506599,2.925076,49.378410442265874,4.375686296089537,94.0,14.4,60.220949020686476,4.375686296089537
20250523,20250523_07,10,39.0490914415286,3.051076000000001,60.220949020686476,3.6161846304473646,89.0,12.4,60.221058955729575,3.6161846304473646
20250523,20250523_07,11,39.10497220437557,3.1770760000000005,60.221058955729575,4.213655536481426,85.0,11.1,119.69951506802346,4.213655536481426
20250523,20250523_07,12,39.0490914415286,3.3030760000000003,119.69951506802346,4.846395764342877,81.0,12.2,119.69972047693943,4.846395764342877
20250523,20250523_07,13,38.99316607506599,3.429076,119.69972047693943,5.473802055021313,77.0,13.6,119.69992602176842,5.473802055021313
20250523,20250523_07,14,38.93719612229215,3.555076000000001,119.69992602176842,6.308540137370989,71.0,14.4,119.70013170179504,6.308540137370989
20250523,20250523_07,15,38.8811816006967,3.681076000000001,119.70013170179504,6.805588612071674,66.0,14.9,119.7003375161799,6.805588612071674
20250523,20250523_07,16,38.82512252795502,3.807076,119.7003375161799,6.928493172245217,61.0,15.1,119.70054346416947,6.928493172245217
20250523,20250523_07,17,38.76901892192847,3.933076,119.70054346416947,7.029450393690125,57.0,15.6,119.7007495449609,7.029450393690125
20250523,20250523_07,18,38.71287080066479,4.059076,119.7007495449609,7.122844240790889,53.0,16.1,119.70095575777782,7.122844240790889
20250523,20250523_07,19,38.65667818239841,4.1850760000000005,119.70095575777782,7.193441190964521,49.0,16.3,119.70116210181266,7.193441190964521
20250523,20250523_07,20,38.60044108555083,4.311076,119.70116210181266,7.2457413497896495,46.0,16.4,119.7013685762596,7.2457413497896495
20250523,20250523_07,21,38.54415952873096,4.437076,119.7013685762596,7.288051583164051,44.0,16.5,119.70157518033312,7.288051583164051
20250523,20250523_07,22,38.48783353073544,4.563076,119.70157518033312,7.345569617870376,42.0,16.7,119.70178191321031,7.345569617870376
