date,route_id,step,latitude,longitude,heading,speed,wind_dir,wind_speed,target_heading,target_speed
20250509,20250509_16,0,39.4393191597462,4.017076,240.30171448751287,6.1506034289750255,149.0,8.4,240.30171448751287,6.1506034289750255
20250509,20250509_16,1,39.38370637165119,3.891076,240.30171448751287,6.278603019820789,149.0,8.8,240.30150991039437,6.278603019820789
20250509,20250509_16,2,39.328048879986326,3.765076000000001,240.30150991039437,6.429548717946394,151.0,9.3,240.3013051927503,6.429548717946394
20250509,20250509_16,3,39.27234670095148,3.6390760000000006,240.3013051927503,6.474251150064426,156.0,9.6,240.30110033530525,6.474251150064426
20250509,20250509_16,4,39.21659985092966,3.5130760000000003,240.30110033530525,6.4628060080355025,160.0,9.7,240.3008953388661,6.4628060080355025
20250509,20250509_16,5,39.16080834648752,3.3870760000000004,240.3008953388661,6.493407822313794,165.0,10.0,240.30069020415834,6.493407822313794
20250509,20250509_16,6,39.10497220437557,3.2610760000000005,240.30069020415834,6.553519120188255,164.0,10.3,240.30048493197665,6.553519120188255
20250509,20250509_16,7,39.0490914415286,3.135076,240.30048493197665,6.733156892593639,155.0,10.7,240.30027952306068,6.733156892593639
20250509,20250509_16,8,38.99316607506599,3.0090760000000003,240.30027952306068,6.702560927193831,156.0,10.6,240.30007397823124,6.702560927193831
20250509,20250509_16,9,38.93719612229215,2.8830760000000004,240.30007397823124,6.664958349337503,159.0,10.6,240.299868298205,6.664958349337503
20250509,20250509_16,10,38.8811816006967,2.7570760000000005,240.299868298205,6.561396174816631,159.0,10.0,240.29966248382036,6.561396174816631
20250509,20250509_16,11,38.82512252795502,2.631076,240.29966248382036,6.1855157972104235,162.0,8.8,240.29945653583053,6.1855157972104235
20250509,20250509_16,12,38.76901892192847,2.5050760000000003,240.29945653583053,5.844591005460468,166.0,7.8,240.299250455039,5.844591005460468
20250509,20250509_16,13,38.71287080066479,2.3790760000000004,240.299250455039,5.571588530906666,167.0,7.2,240.29904424222218,5.571588530906666
20250509,20250509_16,14,38.65667818239841,2.2530760000000005,240.29904424222218,5.637578140637101,164.0,7.3,240.2988378981876,5.637578140637101
20250509,20250509_16,15,38.60044108555083,2.127076,240.2988378981876,5.301583577084882,175.0,6.8,240.29863142374023,5.301583577084882
20250509,20250509_16,16,38.54415952873096,2.0010760000000003,240.29863142374023,4.583241870627836,192.0,6.7,240.29842481966713,4.583241870627836
20250509,20250509_16,17,38.48783353073544,1.875076,240.29842481966713,3.884415089663224,199.0,6.6,240.29821808678955,3.884415089663224
20250509,20250509_16,18,38.431463110549046,1.749076,240.29821808678955,3.2779213711989676,203.0,5.9,240.29801122589635,3.2779213711989676
20250509,20250509_16,19,38.37504828734492,1.6230760000000002,240.29801122589635,3.0483499437354276,207.0,6.3,240.29780423784104,3.0483499437354276
20250509,20250509_16,20,38.31858908048507,1.497076,240.29780423784104,2.9511024890380804,210.0,7.0,240.29759712339194,2.9511024890380804
20250509,20250509_16,21,38.26208550952053,1.3710760000000002,240.29759712339194,3.3505769230769236,215.0,6.8,180.0,3.3505769230769236
20250509,20250509_16,22,38.20553759419186,1.3710760000000002,180.0,3.449182692307692,217.0,6.5,180.0,3.449182692307692
20250509,20250509_16,23,38.148945354429415,1.3710760000000002,180.0,3.5377500000000004,219.0,6.2,180.0,3.5377500000000004
20250509,20250509_16,24,38.09230881035361,1.3710760000000002,180.0,3.77475,222.0,6.1,180.0,3.77475
20250509,20250509_16,25,38.03562798227539,1.3710760000000002,180.0,3.77475,222.0,6.1,180.0,3.77475
20250509,20250509_16,26,37.97890289069657,1.3710760000000002,180.0,4.314,228.0,6.1,180.0,4.314
20250509,20250509_16,27,37.92213355630997,1.3710760000000002,180.0,4.7059999999999995,233.0,6.1,180.0,4.7059999999999995
