date,route_id,step,latitude,longitude,heading,speed,wind_dir,wind_speed,target_heading,target_speed
20250509,20250509_10,0,39.661322958822375,0.657076,130.5662205627691,5.453205353246771,194.0,7.2,130.5662205627691,5.453205353246771
20250509,20250509_10,1,39.60588914335393,0.7410760000000001,130.5662205627691,5.801202815746439,194.0,8.0,130.56643202113008,5.801202815746439
20250509,20250509_10,2,39.550410561341046,0.825076,130.56643202113008,5.964294717311979,196.0,8.5,130.56664360743838,5.964294717311979
20250509,20250509_10,3,39.49488722825432,0.909076,130.56664360743838,5.80119773615036,194.0,8.0,130.56685532080326,5.80119773615036
20250509,20250509_10,4,39.4393191597462,0.993076,130.56685532080326,5.491570317288492,189.0,7.5,130.5670671603541,5.491570317288492
20250509,20250509_10,5,39.38370637165119,1.077076,130.5670671603541,5.555118118924734,188.0,7.3,119.69849008960546,5.555118118924734
20250509,20250509_10,6,39.328048879986326,1.203076,119.69849008960546,5.3708179116916,197.0,6.7,119.69869480724981,5.3708179116916
20250509,20250509_10,7,39.27234670095148,1.329076,119.69869480724981,3.9389267530736314,190.0,4.3,119.69889966469475,3.9389267530736314
20250509,20250509_10,8,39.21659985092966,1.455076,119.69889966469475,3.18600136562136,168.0,3.8,119.6991046611339,3.18600136562136
20250509,20250509_10,9,39.16080834648752,1.581076,119.6991046611339,3.7198835994568484,165.0,5.4,119.69930979584166,3.7198835994568484
20250509,20250509_10,10,39.10497220437557,1.707076,119.69930979584166,5.211438685637809,171.0,7.5,119.69951506802346,5.211438685637809
20250509,20250509_10,11,39.0490914415286,1.833076,119.69951506802346,5.269759084499476,178.0,7.0,119.6997204769392,5.269759084499476
20250509,20250509_10,12,38.99316607506599,1.9590760000000005,119.6997204769392,5.139752404292516,174.0,7.0,119.69992602176876,5.139752404292516
20250509,20250509_10,13,38.93719612229215,2.0850760000000004,119.69992602176876,4.923734367272764,167.0,7.8,119.70013170179499,4.923734367272764
20250509,20250509_10,14,38.8811816006967,2.2110760000000003,119.70013170179499,4.299136019709983,161.0,7.8,119.70033751617973,4.299136019709983
20250509,20250509_10,15,38.82512252795502,2.337076,119.70033751617973,4.230017413650648,161.0,7.6,119.70054346416941,4.230017413650648
20250509,20250509_10,16,38.76901892192847,2.4630760000000005,119.70054346416941,4.664649483345178,166.0,7.4,119.70074954496101,4.664649483345178
20250509,20250509_10,17,38.71287080066479,2.5890760000000004,119.70074954496101,4.819552432368243,166.0,7.8,119.70095575777782,4.819552432368243
20250509,20250509_10,18,38.65667818239841,2.7150760000000003,119.70095575777782,4.582582589856582,161.0,8.9,119.70116210181243,4.582582589856582
20250509,20250509_10,19,38.60044108555083,2.8410760000000006,119.70116210181243,4.564594982419807,160.0,9.3,119.70136857625977,4.564594982419807
