date,route_id,step,latitude,longitude,heading,speed,wind_dir,wind_speed,target_heading,target_speed
20250528,20250528_13,0,39.49488722825432,2.6730760000000005,163.72228730987126,2.52,333.0,0.4,163.72228730987126,2.52
20250528,20250528_13,1,39.38370637165119,2.7150760000000003,163.72228730987126,3.722774847949709,82.0,1.4,163.72251520502914,3.722774847949709
20250528,20250528_13,2,39.27234670095148,2.7570760000000005,163.72251520502914,2.884019417696404,120.0,3.1,163.72274335866268,2.884019417696404
20250528,20250528_13,3,39.16080834648752,2.7990760000000003,163.72274335866268,2.4882652530846405,126.0,3.3,163.72297176688085,2.4882652530846405
20250528,20250528_13,4,39.0490914415286,2.8410760000000006,163.72297176688085,4.137492920268658,125.0,4.7,60.221058955729745,4.137492920268658
20250528,20250528_13,5,39.10497220437557,2.9670760000000005,60.221058955729745,3.684083202816826,123.0,3.2,60.2211689057508,3.684083202816826
20250528,20250528_13,6,39.16080834648752,3.0930760000000004,60.2211689057508,3.6754155831270996,122.0,3.0,60.22127886995003,3.6754155831270996
20250528,20250528_13,7,39.21659985092966,3.2190760000000003,60.22127886995003,3.7014146299885993,125.0,2.4,60.22138884746931,3.7014146299885993
20250528,20250528_13,8,39.27234670095148,3.3450760000000006,60.22138884746931,3.742214988375186,140.0,1.5,60.221498837518595,3.742214988375186
20250528,20250528_13,9,39.328048879986326,3.4710760000000005,60.221498837518595,3.4933241325884365,180.0,1.4,60.22160883922908,3.4933241325884365
20250528,20250528_13,10,39.38370637165119,3.5970760000000004,60.22160883922908,2.635981878665234,207.0,1.7,60.22171885181206,2.635981878665234
20250528,20250528_13,11,39.4393191597462,3.723076,60.22171885181206,2.52,214.0,2.1,60.22182887443404,2.52
20250528,20250528_13,12,39.49488722825432,3.8490760000000006,60.22182887443404,2.52,216.0,2.6,60.22193890628819,2.52
20250528,20250528_13,13,39.550410561341046,3.975076,60.22193890628819,2.52,219.0,2.8,60.22204894656761,2.52
20250528,20250528_13,14,39.60588914335393,4.101076,60.22204894656761,2.52,225.0,2.7,60.22215899443819,2.52
20250528,20250528_13,15,39.661322958822375,4.227076,60.22215899443819,2.52,247.0,3.0,60.22226904913015,2.52
20250528,20250528_13,16,39.71671199245711,4.353076,60.22226904913015,2.52,260.0,3.4,60.22237910979169,2.52
20250528,20250528_13,17,39.77205622915002,4.479076,60.22237910979169,3.094389428644023,272.0,4.9,60.222489175655994,3.094389428644023
20250528,20250528_13,18,39.82735565397359,4.605076,60.222489175655994,4.159072073631629,275.0,6.6,60.2225992459276,4.159072073631629
20250528,20250528_13,19,39.88261025218065,4.731076,60.2225992459276,4.971755371289448,277.0,8.0,60.2227093197946,4.971755371289448
20250528,20250528_13,20,39.937820009204,4.857076,60.2227093197946,6.048570543661455,280.0,9.3,49.38109014723568,6.048570543661455
20250528,20250528_13,21,39.99298491065609,4.941076,49.38109014723568,6.308147804490539,281.0,9.9,49.38123875034955,6.308147804490539
20250528,20250528_13,22,40.048104942328514,5.025076,49.38123875034955,6.563487945187496,284.0,10.6,49.381387319079124,6.563487945187496
