date,route_id,step,latitude,longitude,heading,speed,wind_dir,wind_speed,target_heading,target_speed
20250507,20250507_22,0,39.77205622915002,0.237076,119.6970610429405,6.119887465480545,34,8.4,119.6970610429405,6.119887465480545
20250507,20250507_22,1,39.71671199245711,0.363076,119.6970610429405,5.981052078726124,37,8.0,119.69726476114823,5.981052078726124
20250507,20250507_22,2,39.661322958822375,0.489076,119.69726476114823,5.604477299866006,33,7.2,119.69746862438063,5.604477299866006
20250507,20250507_22,3,39.60588914335393,0.6150760000000001,119.69746862438063,5.457927907929677,38,6.9,119.697672631856,5.457927907929677
20250507,20250507_22,4,39.550410561341046,0.7410760000000001,119.697672631856,5.505000000000001,39,7.0,119.69787678287202,5.505000000000001
20250507,20250507_22,5,39.49488722825432,0.8670760000000001,119.69787678287202,5.643016929722663,40,7.3,119.69808107666381,5.643016929722663
20250507,20250507_22,6,39.4393191597462,0.993076,119.69808107666381,5.919051770459938,40,7.9,119.69828551248708,5.919051770459938
20250507,20250507_22,7,39.38370637165119,1.119076,119.69828551248708,5.99396816083811,40,8.1,119.69849008960546,5.99396816083811
20250507,20250507_22,8,39.328048879986326,1.245076,119.69849008960546,6.034745589189682,38,8.2,119.69869480724981,6.034745589189682
20250507,20250507_22,9,39.27234670095148,1.3710760000000002,119.69869480724981,6.058023141243264,39,8.3,119.69889966469475,6.058023141243264
20250507,20250507_22,10,39.21659985092966,1.497076,119.69889966469475,5.411920955028124,39,6.8,119.6991046611339,5.411920955028124
20250507,20250507_22,11,39.16080834648752,1.6230760000000002,119.6991046611339,5.483840862228926,24,7.2,89.98673851907722,5.483840862228926
20250507,20250507_22,12,39.16080834648752,1.665076,89.98673851907722,5.7688408622289264,22,7.8,89.98673851907722,5.7688408622289264
20250507,20250507_22,13,39.16080834648752,1.707076,89.98673851907722,5.7688408622289264,22,7.8,89.98673851907722,5.7688408622289264
20250507,20250507_22,14,39.16080834648752,1.749076,89.98673851907722,5.9471084129943215,19,8.2,89.98673851907722,5.9471084129943215
20250507,20250507_22,15,39.16080834648752,1.791076,89.98673851907722,6.010442188377019,16,8.3,89.98673851907722,6.010442188377019
20250507,20250507_22,16,39.16080834648752,1.833076,89.98673851907722,6.010442188377019,16,8.3,89.98673851907722,6.010442188377019
20250507,20250507_22,17,39.16080834648752,1.875076,89.98673851907722,6.049842630426383,15,8.4,89.98673851907722,6.049842630426383
