date,route_id,step,latitude,longitude,heading,speed,wind_dir,wind_speed,target_heading,target_speed
20250528,20250528_16,0,39.4393191597462,4.941076,240.30171448751287,3.9010547082191445,294.0,4.7,240.30171448751287,3.9010547082191445
20250528,20250528_16,1,39.38370637165119,4.815076,240.30171448751287,3.4101119424489754,292.0,3.1,240.30150991039454,3.4101119424489754
20250528,20250528_16,2,39.328048879986326,4.689076,240.30150991039454,3.3441639074782015,291.0,1.7,240.3013051927503,3.3441639074782015
20250528,20250528_16,3,39.27234670095148,4.563076,240.3013051927503,3.565093365359979,297.0,0.4,240.30110033530508,3.565093365359979
20250528,20250528_16,4,39.21659985092966,4.437076,240.30110033530508,3.5454865699170073,124.0,0.7,240.30089533886624,3.5454865699170073
20250528,20250528_16,5,39.16080834648752,4.311076,240.30089533886624,3.64,135.0,1.1,240.3006902041582,3.64
20250528,20250528_16,6,39.10497220437557,4.1850760000000005,240.3006902041582,3.64,135.0,1.6,240.30048493197654,3.64
20250528,20250528_16,7,39.0490914415286,4.059076,240.30048493197654,3.64,132.0,2.3,240.30027952306082,3.64
20250528,20250528_16,8,38.99316607506599,3.933076,240.30027952306082,3.5604988903265298,125.0,3.1,240.30007397823132,3.5604988903265298
20250528,20250528_16,9,38.93719612229215,3.807076,240.30007397823132,3.481403775451461,120.0,3.8,240.29986829820484,3.481403775451461
20250528,20250528_16,10,38.8811816006967,3.681076000000001,240.29986829820484,3.8189369496596113,118.0,4.6,240.2996624838202,3.8189369496596113
20250528,20250528_16,11,38.82512252795502,3.555076000000001,240.2996624838202,4.378068024894946,117.0,5.5,240.29945653583076,4.378068024894946
20250528,20250528_16,12,38.76901892192847,3.429076,240.29945653583076,4.828459317558653,116.0,6.3,240.2992504550389,4.828459317558653
20250528,20250528_16,13,38.71287080066479,3.3030760000000003,240.2992504550389,5.021633132936298,114.0,6.8,240.29904424222218,5.021633132936298
20250528,20250528_16,14,38.65667818239841,3.1770760000000005,240.29904424222218,5.126640286196173,114.0,7.0,240.29883789818734,5.126640286196173
20250528,20250528_16,15,38.60044108555083,3.051076000000001,240.29883789818734,5.406980777310329,113.0,7.6,240.29863142374055,5.406980777310329
20250528,20250528_16,16,38.54415952873096,2.925076,240.29863142374055,5.460487939584882,110.0,7.9,240.29842481966688,5.460487939584882
20250528,20250528_16,17,38.48783353073544,2.7990760000000003,240.29842481966688,5.523500347460726,108.0,8.2,240.29821808678957,5.523500347460726
20250528,20250528_16,18,38.431463110549046,2.6730760000000005,240.29821808678957,5.4493214819926195,107.0,8.1,240.29801122589632,5.4493214819926195
20250528,20250528_16,19,38.37504828734492,2.547076000000001,240.29801122589632,5.290301005059302,104.0,8.0,240.29780423784126,5.290301005059302
20250528,20250528_16,20,38.31858908048507,2.421076,240.29780423784126,5.244310532323974,103.0,8.0,240.29759712339188,5.244310532323974
20250528,20250528_16,21,38.26208550952053,2.2950760000000003,240.29759712339188,5.244320065363215,103.0,8.0,240.29738988340836,5.244320065363215
20250528,20250528_16,22,38.20553759419186,2.1690760000000004,240.29738988340836,4.744,104.0,8.2,299.78058802249114,4.744
20250528,20250528_16,23,38.26208550952053,2.043076000000001,299.78058802249114,4.354,102.0,7.4,299.78047838635223,4.354
20250528,20250528_16,24,38.31858908048507,1.917076,299.78047838635223,3.895,100.0,6.5,299.7803687232611,3.895
20250528,20250528_16,25,38.37504828734492,1.791076,299.7803687232611,3.472,98.0,5.7,299.78025903412475,3.472
20250528,20250528_16,26,38.431463110549046,1.665076,299.78025903412475,3.2823664449838166,97.0,5.1,310.6229318065301,3.2823664449838166
20250528,20250528_16,27,38.48783353073544,1.581076,310.6229318065301,3.0525639657241004,97.0,4.7,310.62278262175516,3.0525639657241004
20250528,20250528_16,28,38.54415952873096,1.497076,310.62278262175516,2.897161964199244,95.0,4.3,310.62263344621624,2.897161964199244
20250528,20250528_16,29,38.60044108555083,1.413076,310.62263344621624,3.0778445493860067,85.0,2.3,310.6224842809072,3.0778445493860067
20250528,20250528_16,30,38.65667818239841,1.329076,310.6224842809072,3.0778402736343127,85.0,2.3,310.62233512677835,3.0778402736343127
20250528,20250528_16,31,38.71287080066479,1.245076,310.62233512677835,2.5783986954529907,99.0,3.9,310.6221859848053,2.5783986954529907
20250528,20250528_16,32,38.76901892192847,1.161076,310.6221859848053,2.744,103.0,4.4,310.6220368559649,2.744
20250528,20250528_16,33,38.82512252795502,1.077076,310.6220368559649,3.136,130.0,5.1,310.621887741199,3.136
20250528,20250528_16,34,38.8811816006967,0.993076,310.621887741199,3.192,146.0,5.2,310.62173864148207,3.192
20250528,20250528_16,35,38.93719612229215,0.909076,310.62173864148207,3.3040000000000003,159.0,5.4,310.6215895577337,3.3040000000000003
20250528,20250528_16,36,38.99316607506599,0.825076,310.6215895577337,3.949305194593858,169.0,5.9,310.62144049096656,3.949305194593858
20250528,20250528_16,37,39.0490914415286,0.7410760000000001,310.62144049096656,4.341376789116798,173.0,6.3,310.62129144205875,4.341376789116798
