date,route_id,step,latitude,longitude,heading,speed,wind_dir,wind_speed,target_heading,target_speed
20250513,20250513_07,0,37.97890289069657,0.7410760000000001,89.98707720282181,3.359493426350614,230.0,4.8,89.98707720282181,3.359493426350614
20250513,20250513_07,1,37.97890289069657,0.783076,89.98707720282181,3.559483088112872,228.0,5.0,89.98707720282181,3.559483088112872
20250513,20250513_07,2,37.97890289069657,0.825076,89.98707720282181,3.559483088112872,228.0,5.0,89.98707720282181,3.559483088112872
20250513,20250513_07,3,37.97890289069657,0.8670760000000001,89.98707720282181,3.539477918994,230.0,5.1,89.98707720282181,3.539477918994
20250513,20250513_07,4,37.97890289069657,0.909076,89.98707720282181,3.618267580756259,231.0,5.3,89.98707720282181,3.618267580756259
20250513,20250513_07,5,37.97890289069657,0.951076,89.98707720282181,3.618267580756259,231.0,5.3,89.98707720282181,3.618267580756259
20250513,20250513_07,6,37.97890289069657,0.993076,89.98707720282181,3.6362624116373876,232.0,5.4,89.98707720282181,3.6362624116373876
20250513,20250513_07,7,37.97890289069657,1.035076,89.98707720282181,3.6698520733996443,234.0,5.6,89.98707720282181,3.6698520733996443
20250513,20250513_07,8,37.97890289069657,1.077076,89.98707720282181,3.6698520733996443,234.0,5.6,89.98707720282181,3.6698520733996443
20250513,20250513_07,9,37.97890289069657,1.119076,89.98707720282181,3.6362624116373876,232.0,5.4,89.98707720282181,3.6362624116373876
20250513,20250513_07,10,37.97890289069657,1.161076,89.98707720282181,3.6362624116373876,232.0,5.4,89.98707720282181,3.6362624116373876
20250513,20250513_07,11,37.97890289069657,1.203076,89.98707720282181,3.6362624116373876,232.0,5.4,89.98707720282181,3.6362624116373876
20250513,20250513_07,12,37.97890289069657,1.245076,89.98707720282181,3.761062411637387,229.0,5.4,89.98707720282181,3.761062411637387
20250513,20250513_07,13,37.97890289069657,1.287076,89.98707720282181,3.989457242518516,225.0,5.5,89.98707720282181,3.989457242518516
20250513,20250513_07,14,37.97890289069657,1.329076,89.98707720282181,3.989457242518516,225.0,5.5,89.98707720282181,3.989457242518516
20250513,20250513_07,15,37.97890289069657,1.3710760000000002,89.98707720282181,4.2486303068819495,221.0,5.7,89.98707720282181,4.2486303068819495
20250513,20250513_07,16,37.97890289069657,1.413076,89.98707720282181,4.45123030688195,215.0,5.7,89.98707720282181,4.45123030688195
20250513,20250513_07,17,37.97890289069657,1.455076,89.98707720282181,4.45123030688195,215.0,5.7,89.98707720282181,4.45123030688195
20250513,20250513_07,18,37.97890289069657,1.497076,89.98707720282181,4.68655976337613,210.0,5.8,89.98707720282181,4.68655976337613
20250513,20250513_07,19,37.97890289069657,1.539076,89.98707720282181,4.914754466853614,205.0,6.0,89.98707720282181,4.914754466853614
20250513,20250513_07,20,37.97890289069657,1.581076,89.98707720282181,4.914754466853614,205.0,6.0,89.98707720282181,4.914754466853614
20250513,20250513_07,21,37.97890289069657,1.6230760000000002,89.98707720282181,5.060413568937037,198.0,6.1,89.98707720282181,5.060413568937037
20250513,20250513_07,22,37.97890289069657,1.665076,89.98707720282181,5.212815507356613,194.0,6.4,89.98707720282181,5.212815507356613
20250513,20250513_07,23,37.97890289069657,1.707076,89.98707720282181,5.212815507356613,194.0,6.4,89.98707720282181,5.212815507356613
20250513,20250513_07,24,37.97890289069657,1.749076,89.98707720282181,5.361317445776191,188.0,6.7,89.98707720282181,5.361317445776191
20250513,20250513_07,25,37.97890289069657,1.791076,89.98707720282181,5.4090180919160495,185.0,6.8,89.98707720282181,5.4090180919160495
20250513,20250513_07,26,37.97890289069657,1.833076,89.98707720282181,5.4090180919160495,185.0,6.8,89.98707720282181,5.4090180919160495
20250513,20250513_07,27,37.97890289069657,1.875076,89.98707720282181,5.509519384195767,183.0,7.0,89.98707720282181,5.509519384195767
20250513,20250513_07,28,37.97890289069657,1.917076,89.98707720282181,5.611220676475485,182.0,7.2,89.98707720282181,5.611220676475485
20250513,20250513_07,29,37.97890289069657,1.9590760000000005,89.98707720282181,5.611220676475485,182.0,7.2,89.98707720282181,5.611220676475485
20250513,20250513_07,30,37.97890289069657,2.0010760000000003,89.98707720282181,5.711021968755203,180.0,7.4,89.98707720282181,5.711021968755203
20250513,20250513_07,31,37.97890289069657,2.043076000000001,89.98707720282181,5.711021968755203,180.0,7.4,89.98707720282181,5.711021968755203
20250513,20250513_07,32,37.97890289069657,2.0850760000000004,89.98707720282181,5.711021968755203,180.0,7.4,89.98707720282181,5.711021968755203
20250513,20250513_07,33,37.97890289069657,2.127076,89.98707720282181,5.711021968755203,180.0,7.4,89.98707720282181,5.711021968755203
20250513,20250513_07,34,37.97890289069657,2.1690760000000004,89.98707720282181,5.711021968755203,180.0,7.4,89.98707720282181,5.711021968755203
20250513,20250513_07,35,37.97890289069657,2.2110760000000003,89.98707720282181,5.711021968755203,180.0,7.4,89.98707720282181,5.711021968755203
20250513,20250513_07,36,37.97890289069657,2.2530760000000005,89.98707720282181,5.714421968755204,182.0,7.4,89.98707720282181,5.714421968755204
20250513,20250513_07,37,37.97890289069657,2.2950760000000003,89.98707720282181,5.611220676475485,182.0,7.2,89.98707720282181,5.611220676475485
20250513,20250513_07,38,37.97890289069657,2.337076,89.98707720282181,5.611220676475485,182.0,7.2,89.98707720282181,5.611220676475485
20250513,20250513_07,39,37.97890289069657,2.3790760000000004,89.98707720282181,5.611220676475485,182.0,7.2,89.98707720282181,5.611220676475485
20250513,20250513_07,40,37.97890289069657,2.421076,89.98707720282181,5.509519384195767,183.0,7.0,89.98707720282181,5.509519384195767
20250513,20250513_07,41,37.97890289069657,2.4630760000000005,89.98707720282181,5.509519384195767,183.0,7.0,89.98707720282181,5.509519384195767
20250513,20250513_07,42,37.97890289069657,2.5050760000000003,89.98707720282181,5.406218091916049,183.0,6.8,89.98707720282181,5.406218091916049
20250513,20250513_07,43,37.97890289069657,2.547076000000001,89.98707720282181,5.305516799636331,185.0,6.6,89.98707720282181,5.305516799636331
20250513,20250513_07,44,37.97890289069657,2.5890760000000004,89.98707720282181,5.305516799636331,185.0,6.6,89.98707720282181,5.305516799636331
20250513,20250513_07,45,37.97890289069657,2.631076,89.98707720282181,5.202015507356614,185.0,6.4,89.98707720282181,5.202015507356614
20250513,20250513_07,46,37.97890289069657,2.6730760000000005,89.98707720282181,5.2562661534964725,187.0,6.5,89.98707720282181,5.2562661534964725
20250513,20250513_07,47,37.97890289069657,2.7150760000000003,89.98707720282181,5.2562661534964725,187.0,6.5,89.98707720282181,5.2562661534964725
20250513,20250513_07,48,37.97890289069657,2.7570760000000005,89.98707720282181,5.2562661534964725,187.0,6.5,89.98707720282181,5.2562661534964725
20250513,20250513_07,49,37.97890289069657,2.7990760000000003,89.98707720282181,5.35996744577619,187.0,6.7,89.98707720282181,5.35996744577619
20250513,20250513_07,50,37.97890289069657,2.8410760000000006,89.98707720282181,5.35996744577619,187.0,6.7,89.98707720282181,5.35996744577619
20250513,20250513_07,51,37.97890289069657,2.8830760000000004,89.98707720282181,5.35996744577619,187.0,6.7,89.98707720282181,5.35996744577619
20250513,20250513_07,52,37.97890289069657,2.925076,89.98707720282181,5.411818091916048,187.0,6.8,89.98707720282181,5.411818091916048
20250513,20250513_07,53,37.97890289069657,2.9670760000000005,89.98707720282181,5.411818091916048,187.0,6.8,89.98707720282181,5.411818091916048
20250513,20250513_07,54,37.97890289069657,3.0090760000000003,89.98707720282181,5.411818091916048,187.0,6.8,89.98707720282181,5.411818091916048
20250513,20250513_07,55,37.97890289069657,3.051076000000001,89.98707720282181,5.465118738055908,188.0,6.9,89.98707720282181,5.465118738055908
20250513,20250513_07,56,37.97890289069657,3.0930760000000004,89.98707720282181,5.022757755622216,188.0,6.9,60.2189737198716,5.022757755622216
20250513,20250513_07,57,38.03562798227539,3.2190760000000003,60.2189737198716,5.127761552301685,188.0,7.1,60.21908323947167,5.127761552301685
20250513,20250513_07,58,38.09230881035361,3.3450760000000006,60.21908323947167,5.232765350037441,188.0,7.3,60.21919278954158,5.232765350037441
20250513,20250513_07,59,38.148945354429415,3.4710760000000005,60.21919278954158,5.424935815465375,187.0,7.6,60.21930236919354,5.424935815465375
20250513,20250513_07,60,38.20553759419186,3.5970760000000004,60.21930236919354,5.676497418971637,188.0,8.2,60.21941197750897,5.676497418971637
20250513,20250513_07,61,38.26208550952053,3.723076,60.21941197750897,5.835195422088238,189.0,8.7,60.21952161364766,5.835195422088238
20250513,20250513_07,62,38.31858908048507,3.8490760000000006,60.21952161364766,5.881156544997351,190.0,8.9,60.21963127673877,5.881156544997351
20250513,20250513_07,63,38.37504828734492,3.975076,60.21963127673877,5.9287174932338225,191.0,9.1,60.21974096587519,5.9287174932338225
20250513,20250513_07,64,38.431463110549046,4.101076,60.21974096587519,5.977878266710988,192.0,9.3,60.21985068023713,5.977878266710988
20250513,20250513_07,65,38.48783353073544,4.227076,60.21985068023713,6.040484214508106,194.0,9.6,60.219960418918845,6.040484214508106
20250513,20250513_07,66,38.54415952873096,4.353076,60.219960418918845,6.134956566234563,195.0,9.9,60.220070181079905,6.134956566234563
